id,title,description,link,image_link,availability,price,brand
1891,Celebrity Pink Women's Mid-Rise Wide-Leg Cargo Jeans,"Add a utility-inspired edge to your wardrobe with these Celebrity Pink jeans, pairing a mid-rise fit with a relaxed wide-leg shape for casual comfort. Side cargo pockets enhance functionality, while a button-and-zipper closure and five-pocket styling maintain classic appeal. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1891,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/37813813_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,46.00 USD,Celebrity Pink
1892,Celebrity Pink Women's Mid-Rise Wide-Leg Cargo Jeans,"Bring a bold Y2K edge to your look with these low-rise-jeans from Celebrity Pink featuring a baggy straight-leg fit and a standout plaid waistband detail. Designed with a hint of stretch, button and zipper closure, and utility-inspired pockets for a relaxed, street-ready finish. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1892,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/37813817_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,46.00 USD,Celebrity Pink
1893,Celebrity Pink Juniors' Mid-Rise Baggy Wide-Leg Jeans,"Make a statement with these baggy wide-leg jeans from Celebrity Pink, styled with a mid-rise waist for a comfortable and flattering fit. The relaxed silhouette brings an effortlessly cool vibe, while classic five-pocket styling keeps them versatile enough to pair with all your favorite casual tops and layers. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1893,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37895981_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,46.00 USD,Celebrity Pink
1894,Celebrity Pink Women's Mid-Rise Baggy Jeans,"Embrace laid-back style in these Celebrity Pink jeans, pairing a mid-rise fit with a baggy wide-leg shape for relaxed comfort. A button-and-zipper closure and classic five-pocket styling complete the timeless denim look. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1894,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/37813827_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,44.00 USD,Celebrity Pink
1895,"And Now This Petite High-Rise Embroidered Straight-Leg Jeans, Macy's Exclusive","Romantic charm meets a classic, flattering silhouette. Tailored precisely for petite frames, these high-rise jeans by And Now This feature delicate floral embroidery that adds an artisanal, feminine touch to your everyday denim. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1895,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37643800_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.50 USD,And Now This
1896,Celebrity Pink Women's Low-Rise Baggy Straight-Leg Jeans,"Channel trend-forward appeal in these Celebrity Pink jeans, pairing a low-rise V-waist with a baggy straight-leg fit for effortless Y2K-inspired style. Soft stretch construction, a button-and-zipper closure, and classic five-pocket styling ensure everyday comfort. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1896,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/37813782_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,42.00 USD,Celebrity Pink
1897,"Bar III Women's Dirty Denim High-Rise Straight Jeans, Macy's Exclusive","Edgy, vintage-inspired style meets a timeless silhouette. Crafted with an authentic, worn-in ""dirty"" wash, these jeans by Bar III feature a flattering high rise and a classic straight-leg cut for an effortless, retro-cool vibe. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1897,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/37628264_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.50 USD,Bar III
1898,Democracy Petite Zip Fly Kick Flare Jeans,"Smart design takes the center stage in these Democracy jeans, showcasing AbSolution technology with strategically placed style lines that offer shaping benefits and a streamlined look. Crafted from soft fabric with a hint of stretch, the high-rise silhouette features a cropped kick-flare leg, zip fly with button closure, and multiple functional pockets for versatile everyday wear. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1898,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/38069275_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,88.00 USD,Democracy
1899,BCBG Women's Printed Flat-Front Barrel Leg Jeans,"Refine your wardrobe essentials with these BCBG jeans, designed with a flat-front profile for clean sophistication. A mid-rise waist supports everyday comfort, while patch pockets and a zip-fly closure complete the polished look. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1899,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/37937437_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.00 USD,BCBG
1900,Liverpool Los Angeles Petite Low-Rise Comfort Waist Straight-Leg Jeans,"Slip into everyday ease with these Liverpool Los Angeles ankle-length jeans, designed with a modern low-rise waist and a slim straight-leg silhouette for a sleek, effortless vibe. Finished with an elastic comfort waistband and classic 5-pocket styling, they deliver all-day wearability with a polished edge. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1900,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37534490_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,109.00 USD,Liverpool Los Angeles
1901,Sanctuary Petite Mariner Wide-Leg Jeans,"Coastal-inspired ease defines these Sanctuary wide-leg jeans, featuring mariner styling, a mid-rise fit, and a relaxed silhouette that moves with effortless confidence. Finished with a smooth zipper closure and functional patch and back pockets, they deliver laid-back structure with everyday versatility. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1901,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/37539908_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,129.00 USD,Sanctuary
1902,"And Now This Women's Crocheted-Scarf Flare Jeans, Macy's Exclusive","And Now This takes the scarf-belt look in a boho direction with these flare jeans, featuring a crocheted scarf tied at the waist. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1902,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/37445377_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.50 USD,And Now This
1903,Universal Standard Women's High Rise Straight Leg Jeans 28 Inch,"Where vintage and modern style meet, these high-rise straight-leg jeans deliver that classic 90s-inspired silhouette with a true straight fit through the hip and leg, designed for those with a smaller waist-to-hip difference. Crafted from structured denim with deceptively comfortable stretch, they feel supportive yet easy to move in, and the aged wash only gets better with wear for a lived-in look you ll reach for on repeat. Easy to style with a crisp button-down and sneakers, they re the everyday pair that instantly looks put together. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1903,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/35872412_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,148.00 USD,Universal Standard
1904,"And Now This Women's Ripped Studded Jeans, Macy's Exclusive","We love denim with a little attitude, like these ripped-knee jeans from And Now This. Metallic grommets and scattered studs add a punk-rock twist. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1904,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37445370_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,59.50 USD,And Now This
1905,"On 34th Women's High-Rise Floral Stitch Wide-Leg Jeans, Macy's Exclusive","On 34th has a detailed option for your denim collection with this wide-leg jeans, finished with a traced floral motif in subtle hues. ABOUT THE BRAND: On 34th was designed for and with women like you. Made for your body, your style, and your truth. As your wardrobe's BFF, these mix-and-match pieces work with everything in your closet. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1905,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37108891_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,99.50 USD,On 34th
1906,Mango Women's Low-Rise Wideleg Jeans,"Flow with ease in Low-Rise Wideleg Jeans from Mango. Made from cotton denim fabric, the jeans feature wide-leg silhouette, long length, low-rise waist, belt loops, five pockets, and button and zip fastening. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1906,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/38026467_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.99 USD,MANGO
1907,Mavi Jeans Women's Molly Supersoft Jeans,Our iconic Molly bootcut is the fit that put Mavi on the map. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1907,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37979910_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,108.00 USD,Mavi Jeans
1908,Mango Women's Bow And Belt Denim Jeans,"Add a bow accent to denim styling with Denim Pants With Bow Belt from Mango. Made from lyocell fabric, the pants feature straight cut, long length, low waist, belt loops, zip-button fastening and tie belt detail. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1908,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/38026163_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1909,Madden Girl Juniors' High Rise Bootcut Jeans,"Defined with eye-catching contrast stitching and a cool bootcut silhouette, Madden Girl's high rise jeans refresh your denim rotation. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1909,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37510001_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,44.00 USD,Madden Girl
1910,GUESS Women's Rey Floral Appliqué Wide-Leg Jeans,GUESS delivers a statement denim silhouette with artistic detailing that instantly elevates casual outfits. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1910,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/37186204_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,178.00 USD,GUESS
1911,"Style & Co Plus Size Printed High-Rise Five-Pocket Wide-Leg Jeans, Macy's Exclusive","These plus-size wide-leg jeans by Style & Co feature a flattering high-rise waist and traditional 5-pocket styling, offering a bold silhouette with all-day comfort. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1911,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/36441460_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,79.50 USD,Style & Co
1912,Mango Women's Pocket Cargo Jeans,"Bring utility chic with Pocket Cargo Jeans from Mango. Made from denim-style cotton fabric, the jeans feature cargo silhouette, standard length, mid-rise waist, belt loops, two side pockets, two back pockets, and button and zip fastening. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1912,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/38026446_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1913,Mango Women's Balloon Crop Jeans,"Refresh denim staples with Balloon Crop Jeans from Mango. Made from cotton denim fabric, the jeans feature balloon cut, cropped ankle length, mid-rise waist, belt loops, five pockets and button-zip closure. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1913,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/38028339_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1914,Mango Women's Low-Rise Straight Jeans,"Elevate casual denim with Low-Rise Straight Jeans from Mango. Made from cotton fabric, the jeans feature straight silhouette, long length, low waist rise, two-tone finish, button and zip fastening, and front pockets. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1914,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/38028281_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1915,Mango Women's Floral Pattern Straight-Leg Jeans,"Define sleek style in these Straight-Leg Jeans With Floral Pattern from Mango. Made from cotton denim fabric, the jeans feature long length, straight silhouette, mid-rise waist, belt loops, five pockets, button and zip fastening, and floral print. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1915,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/38026488_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1916,Mango Women's Low-Rise Wideleg Jeans,"Add volume to denim with Low-Rise Wideleg Jeans from Mango. Made from cotton denim fabric, these jeans feature wide leg, long length, low-rise waist, belt loops, five pockets, and zip with button closure. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1916,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/38026424_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.99 USD,MANGO
1917,Mango Women's High-Waisted Baggy Jeans,"Update denim staples with High-Waisted Baggy Jeans from Mango. Made from cotton and lyocell blend fabric, the jeans feature baggy design, long length, high waist, belt loops, five pockets, elastic hem and zip-button-hook closure. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1917,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/38026899_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1918,Mango Women's Straight Striped Jeans,"Elevate casual style with Striped Cotton Trousers from Mango. Made from cotton fabric, the trousers feature striped print, two front welt pockets, two-coin pockets, and button and zip fastening. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1918,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/38026454_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1919,Mango Women's Straight Low-Waist Jeans,"Update staples with Mid-Rise Straight Jeans from Mango. Made from cotton denim fabric, the jeans feature long and straight cut, low waist, belt loops, five pockets, and button with zip fastening. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1919,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/38026093_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.99 USD,MANGO
1920,Mango Women's Wide Leg Mid-Rise Jeans,"Bring relaxed tailoring with Wide Leg Mid-Rise Jeans from Mango. Made from denim-style cotton fabric, the jeans feature wide-leg silhouette, long length, mid-rise waist, belt loops, two front pockets, coin pocket, two rear patch pockets, and zip and button fastening. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1920,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/38026506_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.99 USD,MANGO
1921,Mango Women's Pocket Cargo Jeans,"Elevate casual utility with Pocket Cargo Jeans from Mango. Made from cotton denim fabric, the jeans feature cargo cut, mid-rise waist, belt loops, two side pockets, two back pockets, and button with zip fastening. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1921,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/38026438_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.99 USD,MANGO
1922,Mango Women's Straight Low-Waist Jeans,"Stay sleek in Straight Low-Waist Jeans from Mango. Made from denim-style cotton fabric, the jeans feature straight silhouette, long length, low-rise waist, belt loops, five pockets, and zip and button fastening. With a history spanning four decades, Mango is one of Europe's leading fashion brands. From Barcelona, on the banks of the Mediterranean, they delight the world with their fashion proposal and lifestyle. Mango's creative team works every day to translate fashion trends into their own language, which they deliver to customers in a personalized way while paying attention to detail. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1922,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/38026123_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.99 USD,MANGO
1923,Kenneth Cole Women's High-Rise Barrel Leg Jeans,"Refresh your denim lineup with these Kenneth Cole jeans, featuring a modern barrel-leg silhouette and a flattering high-rise fit for an effortlessly elevated look. Crafted from soft stretch denim for all-day comfort, they feature utility-inspired porkchop and patch pockets, a cropped length, and a relaxed shape that pairs with everything from fitted tops to oversized layers. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1923,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/37504426_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,99.00 USD,Kenneth Cole
1924,Jones New York Women's Lexington Straight Jeans,"Effortless city polish meets everyday versatility in these Jones New York Lexington straight jeans crafted from a cotton-blend stretch denim. They offer comfortable movement and a flattering straight-leg silhouette, while the classic five-pocket styling delivers timeless appeal for day-to-night wear. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1924,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/37784223_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,79.50 USD,Jones New York
1925,Celebrity Pink Women's Mid-Rise Wide-Leg Slouchy Jeans,"Embrace relaxed style in these Celebrity Pink jeans, pairing a mid-rise waist with a wide-leg silhouette for a modern, laid-back look. A slouchy fit ensures all-day comfort, while classic five-pocket styling and a button-and-zip closure add everyday functionality. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1925,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/37987198_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,42.00 USD,Celebrity Pink
1926,Celebrity Pink Juniors' Relaxed Low-Rise Bootcut Jeans,"An eternally cool pair from Celebrity Pink, these bootcut jeans are topped off with a low-rise. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1926,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/38176536_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,42.00 USD,Celebrity Pink
1927,Madden Girl Juniors' Mixed-Media Wide-Leg Sweatpant Jeans,"A mix of cozy fleece and cool denim, these mixed-media jeans from Madden Girl take your denim styles to the next level. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1927,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/37510006_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,44.00 USD,Madden Girl
1928,Democracy Petite Cropped Wide-Leg Jeans,"Relaxed sophistication takes shape in these Democracy jeans, featuring a cropped inseam and wide-leg silhouette that brings versatile appeal to casual dressing. The comfortable fabric with a hint of stretch promotes ease of movement, while the high-rise design and AbSolution technology offer a secure fit with smoothing benefits. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1928,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/38069245_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,88.00 USD,Democracy
1929,Lands' End Petite Soft Denim High Rise Embroidered Wide Leg Crop Jeans,"Fitted at the waist and hips, the wide leg drapes gently and flows with every step, giving you a relaxed yet polished vibe. Soft, stretchy denim makes them feel comfortable from day one and subtle embroidery adds a feminine, unexpected touch. Perfect for brunch, errands or evenings out, they re the kind of jeans that turn every outfit into something you actually want to wear.. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1929,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/38182053_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,99.95 USD,Lands' End
1930,BLANK NYC Women's Mid-Rise-Jeans,"Defined by a mid-rise silhouette, these BLANK NYC Old Flame jeans feature classic five-pocket styling and belt loops for a clean, structured look. The tailored proportions and secure zip-and-button closure create a streamlined fit that transitions easily from casual wear to dressed-up wear. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1930,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37858490_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,149.00 USD,BLANK NYC
1931,REISS Women's Pintuck-Detail Flared Jeans,"The Claude jeans feature a flared cut crafted from soft denim, with pintuck detailing along the front. Welt pockets and subtle fading add a vintage-inspired feel Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1931,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/38044320_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,288.00 USD,REISS
1932,KanCan Women's Gisella High Rise Bootcut Jeans,"Our Gisella High Rise come in a flared, bootcut fit with whiskering and a beautifully faded wash for a classically chic look along with a frayed waistband for that next level of edge. Sits above the natural waistline as it tapers down the thigh and flares out at the calf. Made with stretch denim that moves with your body as it maintains its shape even after multiple wears. Features a classic five-pocket design, double-button front, and zip-fly closure. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1932,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/38181922_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,88.95 USD,KanCan
1933,Lands' End Women's Soft Denim High Rise Embroidered Wide Leg Crop Jeans,"Fitted at the waist and hips, the wide leg drapes gently and flows with every step, giving you a relaxed yet polished vibe. Soft, stretchy denim makes them feel comfortable from day one and subtle embroidery adds a feminine, unexpected touch. Perfect for brunch, errands or evenings out, they re the kind of jeans that turn every outfit into something you actually want to wear.. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1933,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/38182057_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,99.95 USD,Lands' End
1934,Lands' End Women's Soft Denim High Rise Embroidered Wide Leg Crop Jeans,"Fitted at the waist and hips, the wide leg drapes gently and flows with every step, giving you a relaxed yet polished vibe. Soft, stretchy denim makes them feel comfortable from day one and subtle embroidery adds a feminine, unexpected touch. Perfect for brunch, errands or evenings out, they re the kind of jeans that turn every outfit into something you actually want to wear.. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1934,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/38182046_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,99.95 USD,Lands' End
1935,BLANK NYC Women's Easy Mode High-Rise Jeans,"Serve stylish off-duty looks in these BLANK NYC Easy Mode jeans, featuring a flattering high-rise waist, classic zipper-and-button closure, and belt-loop detailing for everyday versatility. Finished with traditional five-pocket styling and a clean, streamlined silhouette, they deliver a laid-back yet polished fit that pairs effortlessly with any look. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1935,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/37965055_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,129.00 USD,BLANK NYC
1936,KanCan Women's Angelina High Rise Slim Straight Jeans,"Meet the Angelina High Rise Slim Straight-jeans designed to make you feel confident every single day. With a flattering high-rise waist and slim-straight fit, these medium-blue jeans hug you in all the right places while keeping you comfortable. The distinctive fringed slit hem brings personality to your look, while subtle fading and light distressing add authentic character. These jeans feature regular 5 pockets, a single button front closure, and a zip fly. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1936,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/38181915_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,81.95 USD,KanCan
1937,BLANK NYC Women's Mid-Rise-Jeans,"Sharp mid-rise tailoring defines these BLANK NYC On Track jeans, cut with a zip-and-button-front and classic five-pocket construction that keeps the profile clean and structured. A sleek leg line refines the silhouette, bringing a confident edge to both relaxed and elevated styling. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1937,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/37858506_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,129.00 USD,BLANK NYC
1938,Whistles Women's High Waist Barrel Leg Jean,"Our Barrel Leg Jeans are a wardrobe favourite, with their modern silhouette and effortlessly versatile look. This pair has been crafted from stretch denim to that signature shape, sitting high on the waist, fitting looser through the thigh and cropping at the ankle. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1938,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/37978099_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,189.00 USD,Whistles
